current,throttle,volt,speed,fwd,rev,timestamp
537,449,322,33,100,0,1567567333.94831
548,495,320,35,100,0,1567567334.04782
673,665,316,35,100,0,1567567334.34800
704,635,314,35,100,0,1567567334.54752
657,648,320,36,100,0,1567567334.64807
685,655,309,36,100,0,1567567334.84808
689,658,310,36,100,0,1567567334.94840
713,651,311,37,100,0,1567567335.04803
741,656,313,37,100,0,1567567335.14829
730,669,312,37,100,0,1567567335.24806
689,666,311,38,100,0,1567567335.34852
690,667,311,38,100,0,1567567335.44805
727,687,313,37,100,0,1567567335.54794
665,689,308,39,100,0,1567567335.64747
722,683,315,38,100,0,1567567335.74787
703,687,313,39,100,0,1567567335.84757
701,681,312,39,100,0,1567567335.94828
724,676,314,39,100,0,1567567336.04832
733,692,312,40,100,0,1567567336.14781
705,688,310,39,100,0,1567567336.24819
695,672,313,41,100,0,1567567336.34811
684,684,311,40,100,0,1567567336.44772
707,688,313,40,100,0,1567567336.54777
685,678,312,40,100,0,1567567336.64880
695,683,312,43,100,0,1567567336.74834
695,688,313,41,100,0,1567567336.84785
671,686,313,41,100,0,1567567336.94744
707,682,315,41,100,0,1567567337.04795
704,681,312,42,100,0,1567567337.15029
692,687,311,43,100,0,1567567337.24818
719,685,313,41,100,0,1567567337.34824
704,675,311,42,100,0,1567567337.44856
677,691,310,43,100,0,1567567337.64847
681,682,311,43,100,0,1567567337.74812
688,668,311,43,100,0,1567567337.94781
693,682,314,43,100,0,1567567338.04862
687,681,310,44,100,0,1567567338.14773
730,672,312,44,100,0,1567567338.24745
695,671,311,43,100,0,1567567338.34778
710,678,312,46,100,0,1567567338.44836
717,686,311,44,100,0,1567567338.54746
687,688,310,45,100,0,1567567338.64910
665,674,310,46,100,0,1567567338.74819
663,671,309,44,100,0,1567567338.84808
679,685,312,45,100,0,1567567338.94793
688,674,312,46,100,0,1567567339.04833
699,677,311,45,100,0,1567567339.14761
720,682,314,45,100,0,1567567339.24807
716,683,311,46,100,0,1567567339.44789
707,677,312,46,100,0,1567567339.54817
705,677,313,47,100,0,1567567339.64781
732,678,314,46,100,0,1567567339.74778
744,677,314,48,100,0,1567567339.84771
708,669,313,47,100,0,1567567339.94841
628,675,309,47,100,0,1567567340.04790
702,682,312,47,100,0,1567567340.14774
694,672,313,47,100,0,1567567340.24810
667,687,312,48,100,0,1567567340.54759
694,682,313,48,100,0,1567567340.64795
687,686,310,48,100,0,1567567340.74805
660,676,313,48,100,0,1567567340.84838
597,684,312,49,100,0,1567567340.94750
672,677,313,48,100,0,1567567341.04761
716,673,311,49,100,0,1567567341.14773
692,677,315,49,100,0,1567567341.34738
690,676,315,49,100,0,1567567341.44761
644,662,315,50,100,0,1567567341.54776
611,682,313,49,100,0,1567567341.64740
583,681,315,50,100,0,1567567341.74761
601,678,317,50,100,0,1567567341.84783
526,668,317,50,100,0,1567567341.94880
522,681,320,49,100,0,1567567342.04807
493,678,318,50,100,0,1567567342.14784
501,681,322,50,100,0,1567567342.24787
434,682,323,50,100,0,1567567342.44806
410,678,322,50,100,0,1567567342.54861
408,689,324,50,100,0,1567567342.64826
428,686,325,49,100,0,1567567342.74782
459,679,323,50,100,0,1567567342.84750
427,695,323,50,100,0,1567567342.94824
436,684,323,50,100,0,1567567343.04790
429,691,323,50,100,0,1567567343.14801
417,683,323,50,100,0,1567567343.24780
405,675,323,49,100,0,1567567343.34843
430,684,323,50,100,0,1567567343.44806
413,684,323,49,100,0,1567567343.54809
403,695,323,50,100,0,1567567343.74770
402,715,323,50,100,0,1567567343.94772
396,711,324,49,100,0,1567567344.24787
378,711,325,50,100,0,1567567344.44786
371,711,325,49,100,0,1567567344.54803
362,719,326,50,100,0,1567567344.64803
375,723,326,50,100,0,1567567344.74837
367,723,326,50,100,0,1567567344.84819
351,721,327,49,100,0,1567567344.94945
366,728,326,50,100,0,1567567345.04778
367,725,325,49,100,0,1567567345.14774
363,722,326,50,100,0,1567567345.24803
353,715,326,49,100,0,1567567345.44758
373,711,325,50,100,0,1567567345.54782
359,714,327,50,100,0,1567567345.74816
366,712,326,49,100,0,1567567345.84807
355,712,327,49,100,0,1567567345.94832
361,718,325,49,100,0,1567567346.24818
367,714,327,50,100,0,1567567346.34786
369,711,324,49,100,0,1567567346.54799
362,712,325,49,100,0,1567567346.64757
359,712,325,49,100,0,1567567346.74835
375,718,326,49,100,0,1567567347.04793
364,714,324,49,100,0,1567567347.24785
377,698,327,49,100,0,1567567347.64771
364,692,326,49,100,0,1567567348.14747
363,692,326,49,100,0,1567567348.44815
357,699,326,49,100,0,1567567348.74877
362,699,326,48,100,0,1567567348.94797
350,689,325,48,100,0,1567567349.04753
349,697,324,47,100,0,1567567349.14830
350,688,327,48,100,0,1567567349.34803
374,676,326,48,100,0,1567567349.54751
380,698,325,47,100,0,1567567349.64760
376,694,325,48,100,0,1567567349.74795
385,691,326,47,100,0,1567567349.94801
405,685,324,47,100,0,1567567350.14768
403,694,325,47,100,0,1567567350.24808
386,686,324,48,100,0,1567567350.34752
394,681,324,47,100,0,1567567350.44812
401,691,325,48,100,0,1567567350.54832
387,687,323,48,100,0,1567567350.64769
394,681,324,47,100,0,1567567350.74795
417,685,324,47,100,0,1567567350.84798
397,682,324,48,100,0,1567567350.94833
404,685,324,47,100,0,1567567351.04870
408,682,325,48,100,0,1567567351.14796
390,681,323,49,100,0,1567567351.34853
417,666,325,46,100,0,1567567351.44830
427,671,324,47,100,0,1567567351.54798
414,681,324,48,100,0,1567567351.64748
412,651,324,47,100,0,1567567351.74758
448,647,322,47,100,0,1567567351.84811
428,666,323,48,100,0,1567567351.94836
414,663,320,47,100,0,1567567352.04821
418,655,323,48,100,0,1567567352.14824
410,657,323,47,100,0,1567567352.24773
411,645,325,47,100,0,1567567352.34746
424,649,325,48,100,0,1567567352.44827
420,636,325,47,100,0,1567567352.64808
411,597,323,48,100,0,1567567352.74738
408,615,324,47,100,0,1567567352.84790
417,615,324,48,100,0,1567567352.94815
419,612,324,48,100,0,1567567353.04793
438,618,323,48,100,0,1567567353.24808
412,623,325,47,100,0,1567567353.34840
411,626,320,48,100,0,1567567353.44760
421,616,322,47,100,0,1567567353.54813
428,626,323,48,100,0,1567567353.64823
416,627,323,48,100,0,1567567353.74823
406,595,324,48,100,0,1567567353.84842
421,617,324,47,100,0,1567567353.94824
433,618,322,48,100,0,1567567354.14791
438,618,321,47,100,0,1567567354.24835
420,576,323,47,100,0,1567567354.44756
431,596,324,48,100,0,1567567354.74739
434,598,324,49,100,0,1567567354.94816
443,611,322,47,100,0,1567567355.24776
451,613,324,48,100,0,1567567355.44951
440,586,322,48,100,0,1567567355.64785
430,612,321,48,100,0,1567567355.94813
446,594,322,48,100,0,1567567356.14820
439,615,321,48,100,0,1567567356.24827
453,612,324,48,100,0,1567567356.44744
472,612,323,48,100,0,1567567356.54817
453,619,322,47,100,0,1567567356.74786
449,596,321,48,100,0,1567567356.84775
457,611,322,48,100,0,1567567356.94867
456,592,321,48,100,0,1567567357.04759
461,587,322,47,100,0,1567567357.14784
463,595,323,47,100,0,1567567357.44845
459,599,322,48,100,0,1567567357.54839
458,598,321,48,100,0,1567567357.74802
462,599,323,48,100,0,1567567357.84768
458,611,322,48,100,0,1567567357.94738
472,626,322,49,100,0,1567567358.14769
460,594,322,48,100,0,1567567358.24827
452,597,323,48,100,0,1567567358.44843
459,613,322,48,100,0,1567567359.14747
452,614,322,48,100,0,1567567359.24771
446,617,322,48,100,0,1567567359.44767
437,632,322,48,100,0,1567567359.54760
454,618,321,48,100,0,1567567359.64774
451,613,322,48,100,0,1567567359.74831
438,614,323,48,100,0,1567567359.84797
438,628,324,48,100,0,1567567359.94810
440,613,323,48,100,0,1567567360.04752
444,622,322,48,100,0,1567567360.14744
448,624,324,48,100,0,1567567360.24795
442,611,322,48,100,0,1567567360.34768
454,626,324,48,100,0,1567567360.44757
438,624,324,48,100,0,1567567360.54836
437,617,324,48,100,0,1567567360.64810
424,622,323,48,100,0,1567567360.74807
438,624,322,48,100,0,1567567360.84774
443,619,324,48,100,0,1567567360.94822
435,628,323,48,100,0,1567567361.04802
442,626,322,48,100,0,1567567361.14829
433,636,322,48,100,0,1567567361.34828
437,649,323,48,100,0,1567567361.44838
425,652,323,48,100,0,1567567361.54826
437,644,324,48,100,0,1567567361.64827
444,653,322,47,100,0,1567567361.74751
438,635,323,48,100,0,1567567361.84755
445,663,322,48,100,0,1567567361.94776
446,657,323,48,100,0,1567567362.04822
437,656,323,48,100,0,1567567362.14757
438,642,321,47,100,0,1567567362.24838
439,622,322,49,100,0,1567567362.34759
431,573,321,47,100,0,1567567362.44808
434,165,322,48,100,0,1567567362.64817
438,161,322,48,100,0,1567567362.74780
369,166,326,48,100,0,1567567362.84755
339,161,327,47,100,0,1567567362.94781
308,157,327,48,100,0,1567567363.04798
326,161,326,46,100,0,1567567363.14861
336,161,328,48,100,0,1567567363.24797
346,161,328,45,100,0,1567567363.64781
334,161,326,47,100,0,1567567363.74753
345,161,326,46,100,0,1567567363.84743
348,161,327,46,100,0,1567567363.94760
337,161,327,44,100,0,1567567364.24848
333,161,327,45,100,0,1567567364.34838
335,161,327,44,100,0,1567567364.44796
331,161,326,43,100,0,1567567364.54767
334,161,329,43,100,0,1567567364.64802
319,162,328,43,100,0,1567567364.74831
344,161,327,41,100,0,1567567364.94828
316,161,328,40,100,0,1567567365.14827
311,161,328,40,100,0,1567567365.24745
328,163,327,39,100,0,1567567365.34739
313,161,326,38,100,0,1567567365.54794
337,161,328,38,100,0,1567567365.64791
339,161,327,37,100,0,1567567365.74803
331,161,327,36,100,0,1567567365.94825
347,161,326,35,100,0,1567567366.14817
346,161,326,35,100,0,1567567366.24838
346,165,327,34,100,0,1567567366.34769
336,159,329,33,100,0,1567567366.64802
320,158,328,31,100,0,1567567366.74760
345,161,328,32,100,0,1567567366.84789
344,161,327,31,100,0,1567567366.94788
338,161,326,30,100,0,1567567367.14816
323,161,327,29,100,0,1567567367.34812
327,161,326,28,100,0,1567567367.44795
343,161,326,28,100,0,1567567367.54748
349,161,325,27,100,0,1567567367.64791
318,161,328,25,100,0,1567567367.94787
338,161,326,25,100,0,1567567368.04794
343,161,326,24,100,0,1567567368.14790
341,161,327,21,100,0,1567567368.54802
338,161,328,21,100,0,1567567368.64845
327,161,328,21,100,0,1567567368.74812
347,161,326,19,100,0,1567567368.84751
325,161,327,17,100,0,1567567369.24749
322,162,328,16,100,0,1567567369.34837
327,164,326,16,100,0,1567567369.44834
326,161,328,15,100,0,1567567369.54838
339,161,326,14,100,0,1567567369.74793
341,161,326,13,100,0,1567567369.84785
337,162,327,12,100,0,1567567369.94788
336,161,327,11,100,0,1567567370.04777
328,161,328,11,100,0,1567567370.14829
338,161,327,9,100,0,1567567370.34871
331,161,328,9,100,0,1567567370.44803
330,162,327,8,100,0,1567567370.54866
331,161,328,8,100,0,1567567370.64830
330,163,327,7,100,0,1567567370.74845
329,161,327,7,100,0,1567567371.04758
335,162,327,8,100,0,1567567371.14825
339,161,326,7,100,0,1567567371.24746
332,161,328,6,100,0,1567567371.34827
332,161,328,7,100,0,1567567371.54760
337,161,327,6,100,0,1567567371.64759
334,216,329,7,100,0,1567567371.74738
348,297,328,7,100,0,1567567371.84750
361,326,327,7,100,0,1567567371.94812
362,317,326,7,100,0,1567567372.04744
361,332,326,6,100,0,1567567372.14841
360,323,326,7,100,0,1567567372.24748
355,272,327,8,100,0,1567567373.04824
338,165,327,7,100,0,1567567373.14760
331,162,328,7,100,0,1567567373.54835
336,161,327,7,100,0,1567567373.64835
335,161,327,6,100,0,1567567373.74831
334,162,328,7,100,0,1567567374.14838
334,161,328,6,100,0,1567567374.24801
330,166,327,7,100,0,1567567374.34825
333,161,328,6,100,0,1567567374.54747
333,156,328,5,100,0,1567567374.64815
334,162,326,5,100,0,1567567374.74746
332,161,322,4,100,0,1567567374.84753
333,165,328,4,100,0,1567567374.94827
332,162,328,2,100,0,1567567375.34778
333,161,327,2,100,0,1567567375.44830
332,161,327,2,100,0,1567567375.54869
330,161,327,2,100,0,1567567375.74831
330,161,328,1,100,0,1567567375.84752
331,161,327,1,100,0,1567567375.94780
331,161,328,0,100,0,1567567376.14835
330,161,328,0,100,0,1567567376.24745
330,161,329,0,100,0,1567567376.34838
330,161,328,0,0,0,1567567376.44790
330,161,329,0,0,0,1567567376.54799
330,161,329,0,0,0,1567567376.64750
330,161,328,0,0,0,1567567376.74828
330,161,327,0,0,0,1567567376.84742
329,161,328,1,0,0,1567567376.94794
330,161,327,0,0,0,1567567377.24835
330,161,328,0,0,100,1567567377.74771
330,161,326,0,0,100,1567567377.84819
331,161,329,0,0,100,1567567377.94805
330,161,326,0,0,100,1567567378.04829
330,161,328,0,0,100,1567567378.14761
335,244,327,0,0,100,1567567378.34770
336,262,328,2,0,100,1567567378.44978
336,323,328,0,0,100,1567567378.64784
337,376,328,0,0,100,1567567378.74864
340,437,328,0,0,100,1567567378.94775
342,434,328,1,0,100,1567567379.04826
340,433,327,0,0,100,1567567379.14966
344,428,327,1,0,100,1567567379.24752
343,424,327,1,0,100,1567567379.34829
341,417,328,1,0,100,1567567379.44770
342,421,328,1,0,100,1567567379.54843
342,429,326,1,0,100,1567567379.64781
343,431,326,1,0,100,1567567379.74804
344,427,327,2,0,100,1567567379.84776
341,416,327,1,0,100,1567567379.94736
343,393,328,2,0,100,1567567380.14830
342,388,326,2,0,100,1567567380.24741
340,386,326,1,0,100,1567567380.34827
343,384,327,3,0,100,1567567380.44903
343,386,327,2,0,100,1567567380.54840
345,387,326,2,0,100,1567567380.64833
346,389,327,3,0,100,1567567380.74794
346,389,327,2,0,100,1567567380.84807
346,387,326,3,0,100,1567567380.94748
346,383,325,2,0,100,1567567381.04740
345,375,327,3,0,100,1567567381.14781
345,343,326,3,0,100,1567567381.24784
338,244,328,3,0,100,1567567381.44813
334,212,327,3,0,100,1567567381.54902
332,195,327,3,0,100,1567567381.64782
332,191,327,2,0,100,1567567381.84774
331,195,328,3,0,100,1567567381.94837
333,198,328,3,0,100,1567567382.04738
332,199,326,3,0,100,1567567382.14832
335,199,327,3,0,100,1567567382.24787
335,212,328,3,0,100,1567567382.64758
335,213,327,3,0,100,1567567382.74784
334,212,327,2,0,100,1567567382.84790
335,221,328,3,0,100,1567567382.94823
336,247,326,2,0,100,1567567383.04840
337,261,327,3,0,100,1567567383.14747
336,261,328,2,0,100,1567567383.24827
335,261,327,3,0,100,1567567383.34735
334,259,327,2,0,100,1567567383.44823
334,233,328,3,0,100,1567567383.54757
331,162,328,2,0,100,1567567383.74884
330,161,328,2,0,100,1567567383.84744
331,161,329,3,0,100,1567567383.94788
330,161,328,2,0,100,1567567384.34813
330,161,329,2,0,100,1567567384.44744
330,161,327,2,0,100,1567567384.54757
331,159,327,3,0,100,1567567384.84783
330,162,327,2,0,100,1567567384.94748
328,161,328,2,0,100,1567567385.14778
328,161,327,2,0,100,1567567385.34736
328,161,328,1,0,100,1567567385.44798
328,161,328,1,0,100,1567567385.54749
327,161,329,0,0,0,1567567385.64837
328,161,329,0,0,0,1567567385.74796
328,161,327,0,0,0,1567567385.84889
328,161,327,1,0,0,1567567385.94775
328,161,329,0,0,0,1567567386.04800
328,161,329,0,0,0,1567567386.14771
327,161,327,0,0,0,1567567386.24817
328,161,327,0,0,0,1567567386.34785
328,161,327,0,0,0,1567567386.44785
328,161,327,0,0,0,1567567386.54834
327,161,327,0,0,0,1567567386.64794
328,161,328,0,0,0,1567567386.74799
327,161,328,0,0,0,1567567386.84758
328,161,328,0,0,0,1567567386.94759
328,161,328,0,100,0,1567567387.04789
328,161,328,0,100,0,1567567387.14796
328,161,327,0,100,0,1567567387.24812
328,161,327,0,100,0,1567567387.34828
327,161,328,0,100,0,1567567387.44991
328,161,328,0,100,0,1567567387.54865
330,242,327,0,100,0,1567567387.74815
331,317,328,0,100,0,1567567387.94784
332,319,327,1,100,0,1567567388.04834
335,339,328,0,100,0,1567567388.14853
336,373,327,0,100,0,1567567388.24897
340,381,328,0,100,0,1567567388.34842
339,379,327,1,100,0,1567567388.44787
341,383,328,0,100,0,1567567388.54772
341,377,327,1,100,0,1567567388.64825
339,377,328,1,100,0,1567567388.74750
339,375,327,1,100,0,1567567388.84813
342,376,328,1,100,0,1567567388.94832
342,381,328,1,100,0,1567567389.04828
346,382,329,2,100,0,1567567389.44811
351,399,326,2,100,0,1567567390.04826
356,412,326,4,100,0,1567567390.44820
365,415,328,3,100,0,1567567390.54815
370,429,326,4,100,0,1567567390.74760
366,427,327,3,100,0,1567567390.84739
366,425,327,5,100,0,1567567390.94809
371,427,325,4,100,0,1567567391.04787
367,426,327,4,100,0,1567567391.14777
371,426,325,5,100,0,1567567391.24786
370,431,327,5,100,0,1567567391.34781
377,443,326,5,100,0,1567567391.44828
375,438,325,5,100,0,1567567391.54784
374,447,326,6,100,0,1567567391.64810
383,444,327,5,100,0,1567567391.74789
380,431,327,6,100,0,1567567391.94785
382,437,326,6,100,0,1567567392.04829
380,432,325,7,100,0,1567567392.14927
379,435,326,6,100,0,1567567392.24773
382,415,325,7,100,0,1567567392.44759
379,415,325,7,100,0,1567567392.54835
388,419,325,8,100,0,1567567392.64830
381,417,326,7,100,0,1567567392.74837
382,425,327,8,100,0,1567567392.84796
390,436,325,8,100,0,1567567393.04784
393,436,324,8,100,0,1567567393.14805
402,449,324,8,100,0,1567567393.34834
404,459,325,9,100,0,1567567393.44834
415,484,324,9,100,0,1567567393.54829
425,486,325,10,100,0,1567567393.64798
417,483,324,9,100,0,1567567393.74833
420,488,324,10,100,0,1567567393.84820
420,487,324,10,100,0,1567567393.94752
423,486,324,10,100,0,1567567394.04776
434,493,324,11,100,0,1567567394.14781
426,494,323,11,100,0,1567567394.24813
441,512,323,11,100,0,1567567394.34758
453,534,323,11,100,0,1567567394.44750
472,524,323,12,100,0,1567567394.54736
462,521,323,13,100,0,1567567394.74803
447,514,323,12,100,0,1567567394.84766
472,518,322,13,100,0,1567567394.94752
472,519,322,14,100,0,1567567395.04789
464,526,323,13,100,0,1567567395.14788
466,522,322,13,100,0,1567567395.24739
469,527,323,14,100,0,1567567395.34789
469,527,323,14,100,0,1567567395.44804
480,528,321,14,100,0,1567567395.64811
486,528,321,15,100,0,1567567395.74746
479,514,322,16,100,0,1567567395.84796
482,522,323,15,100,0,1567567395.94748
485,531,320,16,100,0,1567567396.04837
511,534,321,16,100,0,1567567396.14754
541,542,316,17,100,0,1567567396.24782
504,536,321,16,100,0,1567567396.34813
510,543,319,17,100,0,1567567396.44761
523,548,320,18,100,0,1567567396.54771
519,533,320,17,100,0,1567567396.64886
512,523,321,18,100,0,1567567396.74780
532,524,320,18,100,0,1567567396.84773
512,519,320,18,100,0,1567567396.94823
514,533,320,19,100,0,1567567397.04750
532,525,319,19,100,0,1567567397.14833
541,498,321,20,100,0,1567567397.24790
554,545,320,21,100,0,1567567397.84800
545,533,318,22,100,0,1567567398.14820
589,531,316,22,100,0,1567567398.24786
551,512,318,23,100,0,1567567398.34780
551,519,317,22,100,0,1567567398.44835
597,512,319,23,100,0,1567567398.54775
536,487,321,23,100,0,1567567398.64748
529,496,319,24,100,0,1567567398.74829
533,486,319,24,100,0,1567567398.84799
540,483,319,24,100,0,1567567399.04741
517,479,320,24,100,0,1567567399.14838
535,491,316,25,100,0,1567567399.24783
518,476,320,24,100,0,1567567399.34823
547,493,320,25,100,0,1567567399.44778
551,494,321,26,100,0,1567567399.54760
542,477,318,25,100,0,1567567399.64761
559,476,320,26,100,0,1567567399.74860
570,484,319,26,100,0,1567567399.84829
561,479,315,26,100,0,1567567399.94751
552,479,319,27,100,0,1567567400.04780
569,486,319,26,100,0,1567567400.14814
526,473,318,27,100,0,1567567400.24849
548,454,320,28,100,0,1567567400.34840
544,457,320,27,100,0,1567567400.44837
531,451,318,27,100,0,1567567400.54814
526,446,320,28,100,0,1567567400.64741
498,448,320,27,100,0,1567567400.74747
545,472,319,28,100,0,1567567400.84796
540,457,319,28,100,0,1567567400.94827
518,454,319,28,100,0,1567567401.04787
535,459,318,30,100,0,1567567401.14829
544,458,319,28,100,0,1567567401.24840
556,469,318,29,100,0,1567567401.34758
543,458,320,29,100,0,1567567401.44844
521,444,319,30,100,0,1567567401.54958
538,455,320,29,100,0,1567567401.64824
526,453,318,30,100,0,1567567401.84756
539,468,319,30,100,0,1567567401.94810
531,456,319,30,100,0,1567567402.04753
514,445,319,30,100,0,1567567402.14791
529,452,318,31,100,0,1567567402.24799
519,457,319,30,100,0,1567567402.34790
539,462,318,32,100,0,1567567402.44748
528,455,317,30,100,0,1567567402.54814
532,448,320,32,100,0,1567567402.64770
521,451,320,31,100,0,1567567402.74775
528,467,319,31,100,0,1567567402.84790
523,452,318,33,100,0,1567567402.94801
511,439,319,31,100,0,1567567403.04830
525,453,320,32,100,0,1567567403.14821
521,451,319,32,100,0,1567567403.24778
513,451,320,32,100,0,1567567403.34821
517,454,319,32,100,0,1567567403.44906
537,454,318,32,100,0,1567567403.54907
518,442,319,33,100,0,1567567403.64825
525,451,318,32,100,0,1567567403.74739
538,459,320,33,100,0,1567567403.84743
522,444,319,33,100,0,1567567403.94804
520,451,319,33,100,0,1567567404.04819
539,463,319,34,100,0,1567567404.14732
520,447,321,33,100,0,1567567404.24796
528,475,319,34,100,0,1567567404.34838
561,466,317,34,100,0,1567567404.44904
536,425,318,33,100,0,1567567404.54823
510,447,319,34,100,0,1567567404.64758
522,452,319,34,100,0,1567567404.74786
543,444,320,34,100,0,1567567404.84770
521,447,319,35,100,0,1567567404.94742
530,468,318,34,100,0,1567567405.04757
551,452,319,35,100,0,1567567405.14822
542,493,318,35,100,0,1567567405.24827
551,488,318,35,100,0,1567567405.44786
562,494,317,35,100,0,1567567405.54836
568,512,319,35,100,0,1567567405.64758
544,496,317,35,100,0,1567567405.84806
564,496,318,36,100,0,1567567406.14826
560,496,317,37,100,0,1567567406.24775
548,476,317,36,100,0,1567567406.44837
515,466,320,37,100,0,1567567406.54758
539,456,320,36,100,0,1567567406.64805
520,468,318,37,100,0,1567567406.74787
526,476,315,37,100,0,1567567406.84835
548,477,318,37,100,0,1567567406.94818
550,462,319,37,100,0,1567567407.04833
525,472,317,37,100,0,1567567407.24776
583,517,317,38,100,0,1567567407.34760
551,494,317,38,100,0,1567567407.64893
566,495,317,39,100,0,1567567407.74808
547,478,317,38,100,0,1567567407.84774
544,477,320,38,100,0,1567567407.94793
535,474,319,39,100,0,1567567408.04820
533,467,318,38,100,0,1567567408.14749
545,477,318,38,100,0,1567567408.24868
533,472,318,39,100,0,1567567408.34751
540,485,318,38,100,0,1567567408.44754
558,486,318,40,100,0,1567567408.54830
543,479,317,40,100,0,1567567408.64816
537,463,317,38,100,0,1567567408.74805
529,474,318,39,100,0,1567567408.84739
555,486,318,39,100,0,1567567408.94772
543,483,318,39,100,0,1567567409.04800
549,472,318,40,100,0,1567567409.14836
535,468,318,39,100,0,1567567409.24750
543,485,318,40,100,0,1567567409.44849
544,478,317,40,100,0,1567567409.54757
546,465,318,39,100,0,1567567409.64748
543,482,318,40,100,0,1567567409.84779
540,466,317,40,100,0,1567567409.94738
535,472,317,40,100,0,1567567410.04822
541,467,319,41,100,0,1567567410.14798
533,484,318,40,100,0,1567567410.24828
546,468,318,40,100,0,1567567410.34788
533,467,319,41,100,0,1567567410.44778
538,468,316,40,100,0,1567567410.54840
520,453,319,41,100,0,1567567410.64750
532,467,318,40,100,0,1567567410.74741
529,448,317,41,100,0,1567567410.84825
513,438,320,41,100,0,1567567410.94816
485,394,320,41,100,0,1567567411.04824
506,437,320,40,100,0,1567567411.14782
503,425,320,41,100,0,1567567411.24824
512,399,320,41,100,0,1567567411.34818
494,435,322,41,100,0,1567567411.44751
479,376,321,41,100,0,1567567411.54782
484,393,320,41,100,0,1567567411.74803
479,371,320,41,100,0,1567567411.94743
450,353,321,41,100,0,1567567412.24800
466,395,322,42,100,0,1567567412.34804
485,394,319,41,100,0,1567567412.44757
453,383,323,43,100,0,1567567412.55785
487,378,321,42,100,0,1567567412.84803
466,364,321,41,100,0,1567567412.94767
464,376,321,42,100,0,1567567413.04828
449,343,321,42,100,0,1567567413.14816
423,313,322,42,100,0,1567567413.24807
454,362,322,41,100,0,1567567413.34835
460,344,322,43,100,0,1567567413.44844
427,322,322,42,100,0,1567567413.54799
435,346,321,42,100,0,1567567413.64791
445,326,322,42,100,0,1567567413.74741
439,327,321,41,100,0,1567567413.94858
438,328,322,43,100,0,1567567414.04741
407,298,323,41,100,0,1567567414.34837
409,291,324,42,100,0,1567567414.44807
405,278,324,42,100,0,1567567414.54806
392,327,324,42,100,0,1567567414.64734
428,313,322,41,100,0,1567567414.74787
436,314,321,42,100,0,1567567414.84792
423,315,323,41,100,0,1567567415.04777
441,345,322,41,100,0,1567567415.24780
439,324,321,42,100,0,1567567415.34797
430,325,322,42,100,0,1567567415.44792
419,318,321,41,100,0,1567567415.64775
422,323,323,42,100,0,1567567415.74809
438,326,323,42,100,0,1567567415.84781
427,332,321,41,100,0,1567567415.94805
433,317,323,42,100,0,1567567416.04778
428,336,323,41,100,0,1567567416.14825
442,328,323,42,100,0,1567567416.24819
429,328,322,41,100,0,1567567416.34791
437,315,323,42,100,0,1567567416.44822
399,318,323,41,100,0,1567567416.54818
438,314,323,42,100,0,1567567416.64740
418,321,323,42,100,0,1567567416.74803
445,326,321,42,100,0,1567567417.04884
429,324,323,41,100,0,1567567417.14769
438,322,322,41,100,0,1567567417.24771
420,316,318,41,100,0,1567567417.34821
434,314,323,41,100,0,1567567417.44801
433,319,323,42,100,0,1567567417.54796
399,253,323,40,100,0,1567567417.64837
385,311,325,42,100,0,1567567417.74773
418,292,322,42,100,0,1567567417.94800
417,319,323,41,100,0,1567567418.14836
429,315,321,41,100,0,1567567418.24739
415,314,322,41,100,0,1567567418.34756
418,314,322,41,100,0,1567567418.64853
422,316,323,41,100,0,1567567418.84826
439,325,322,41,100,0,1567567418.94757
452,311,322,42,100,0,1567567419.14759
412,322,321,40,100,0,1567567419.34990
420,319,323,40,100,0,1567567419.54742
427,317,323,41,100,0,1567567419.64748
420,321,323,41,100,0,1567567419.84821
426,322,325,41,100,0,1567567419.94775
437,335,323,41,100,0,1567567420.34782
416,315,324,40,100,0,1567567420.44811
423,322,321,41,100,0,1567567420.54770
421,318,322,40,100,0,1567567420.64743
414,299,324,41,100,0,1567567420.74769
427,315,318,40,100,0,1567567420.84796
433,322,321,42,100,0,1567567420.94800
434,324,322,40,100,0,1567567421.04793
419,312,322,41,100,0,1567567421.24752
436,315,323,40,100,0,1567567421.34834
421,317,323,40,100,0,1567567421.54733
422,314,323,41,100,0,1567567421.74825
407,322,325,40,100,0,1567567421.94759
414,325,323,41,100,0,1567567422.14746
435,316,323,40,100,0,1567567422.24827
415,315,322,41,100,0,1567567422.34777
396,284,324,39,100,0,1567567422.44862
407,299,324,41,100,0,1567567422.54773
419,312,324,39,100,0,1567567422.64772
434,317,324,40,100,0,1567567423.14824
414,321,324,40,100,0,1567567423.34790
425,322,317,40,100,0,1567567423.44835
437,331,323,40,100,0,1567567423.54783
436,342,324,40,100,0,1567567423.64942
474,385,322,40,100,0,1567567423.74794
464,337,320,39,100,0,1567567423.84788
461,362,320,40,100,0,1567567424.14848
464,343,321,40,100,0,1567567424.24816
444,351,322,40,100,0,1567567424.34830
454,344,322,40,100,0,1567567424.44747
451,354,320,39,100,0,1567567424.54786
462,357,321,41,100,0,1567567424.74771
458,339,321,39,100,0,1567567424.84774
458,356,321,40,100,0,1567567425.04736
455,358,320,40,100,0,1567567425.14746
463,352,321,40,100,0,1567567425.24749
439,347,322,40,100,0,1567567425.34835
441,356,322,40,100,0,1567567425.44772
468,361,322,40,100,0,1567567425.54741
