Y,X,C
2.424341811,-5.46439687,3
2.419855176,5.571311829,3
2.417226273,-6.252607513,1
2.410881906,-5.946556489,3
2.410881906,-5.785842203,3
2.410881906,-5.491199346,2
2.410881906,-4.54298506,3
2.410881906,-3.79298506,3
2.410881906,-3.64298506,3
2.410881906,-3.482270775,3
2.410881906,-3.321556489,3
2.410881906,5.490943511,2
2.410881906,5.73201494,3
2.410881906,5.892729225,3
2.410881906,5.999872083,3
2.400113982,1.83200153,3
2.392935366,-3.160864552,3
2.389346058,-1.703726165,3
2.383962095,-5.611768584,3
2.383962095,1.928409987,2
2.376318599,6.33501875,1
2.374988825,4.124827384,3
2.37259972,3.284376267,1
2.37050219,-4.821606775,3
2.37027542,-3.266448082,1
2.36888084,-6.333134579,1
2.357042285,-4.366266394,2
2.357042285,4.365876463,2
2.357042285,4.564090749,3
2.34358238,3.10693113,3
2.34358238,4.714073987,3
2.339095745,-5.143074458,3
2.339095745,-3.000217315,3
2.333551486,-1.015597105,1
2.333551486,1.033137377,1
2.330122475,-4.21897849,3
2.330122475,-2.035942775,2
2.324254287,6.415031774,1
2.316662569,-4.071673823,3
2.313097649,-6.413699723,1
2.312175934,-2.19667941,3
2.303202664,-5.303833442,3
2.303202664,-2.839547728,3
2.303202664,-2.678833442,3
2.303202664,-2.518119156,3
2.303202664,-2.357404871,3
2.303202664,-1.553833442,3
2.303202664,-1.393119156,3
2.303202664,-1.232404871,3
2.303202664,-1.071690585,3
2.303202664,-0.910976299,3
2.303202664,-0.750262014,3
2.303202664,-0.589547728,3
2.303202664,-0.428833442,3
2.303202664,-0.268119156,3
2.303202664,-0.107404871,3
2.303202664,0.053309415,3
2.303202664,0.214023701,3
2.303202664,0.374737986,3
2.303202664,0.535452272,3
2.303202664,0.696166558,3
2.303202664,0.856880844,3
2.303202664,1.017595129,3
2.303202664,1.178309415,3
2.303202664,1.339023701,3
2.303202664,1.499737986,3
2.303202664,1.660452272,3
2.303202664,2.303309415,3
2.303202664,2.464023701,3
2.303202664,2.624737986,3
2.303202664,2.785452272,3
2.303202664,2.946166558,3
2.303202664,3.278309415,3
2.303202664,3.439023701,3
2.303202664,3.599737986,3
2.303202664,5.249737986,3
2.303202664,5.410452272,3
2.289742759,3.749721224,3
2.289742759,4.874721224,3
2.285256124,-4.98242722,3
2.285256124,-1.875284363,3
2.285256124,3.964001351,3
2.276282854,2.142561605,3
2.273429602,3.251756744,1
2.270330536,6.495035278,1
2.267309583,5.088979002,3
2.262822948,-4.661026585,3
2.262822948,-4.393169443,3
2.261033337,-3.234895516,1
2.259173897,-6.494255348,1
2.249363043,-5.946757633,3
2.249363043,-5.786043347,3
2.249363043,-5.652114776,3
2.249363043,-3.643186205,3
2.249363043,-3.482471919,3
2.249363043,-3.321757633,3
2.249363043,4.242528081,3
2.249363043,5.57109951,3
2.249363043,5.731813795,3
2.249363043,5.892528081,3
2.249363043,5.999670938,3
2.235903138,-3.911060109,3
2.235903138,1.995189891,3
2.235903138,2.062154176,2
2.231416503,-3.161065697,3
2.231416503,4.392505732,3
2.214547344,6.575029263,1
2.201531266,-6.574830011,1
2.195523422,-5.453967538,3
2.195523422,3.106746747,3
2.184796309,-1.032414563,1
2.184796309,1.048431745,1
2.184331449,3.227216741,1
2.182063517,-2.170055729,2
2.177576882,-5.143275602,3
2.177576882,-4.821847031,3
2.177576882,-3.000418459,3
2.177576882,-1.714704173,3
2.177576882,1.821010112,3
2.168603612,5.410284652,3
2.159630341,4.713844906,3
2.156904713,6.655013728,1
2.155143706,3.856696461,3
2.155143706,4.070982176,3
2.155143706,4.981696461,3
2.143888635,-3.196961042,1
2.142029195,-6.655414193,1
2.141683801,-5.598677444,2
2.141683801,-5.304034586,3
2.141683801,-4.446891729,2
2.141683801,-2.839748872,3
2.141683801,-2.679034586,3
2.141683801,-2.518320301,3
2.141683801,-2.025463158,3
2.141683801,-1.554034586,3
2.141683801,-1.393320301,3
2.141683801,-1.232606015,3
2.141683801,-1.071891729,3
2.141683801,-0.911177444,3
2.141683801,-0.750463158,3
2.141683801,-0.589748872,3
2.141683801,-0.429034586,3
2.141683801,-0.268320301,3
2.141683801,-0.107606015,3
2.141683801,0.053108271,3
2.141683801,0.213822556,3
2.141683801,0.374536842,3
2.141683801,0.535251128,3
2.141683801,0.695965414,3
2.141683801,0.856679699,3
2.141683801,1.017393985,3
2.141683801,1.178108271,3
2.141683801,1.338822556,3
2.141683801,1.499536842,3
2.141683801,1.660251128,3
2.141683801,2.463822556,3
2.141683801,2.624536842,3
2.141683801,2.785251128,3
2.141683801,2.945965414,3
2.141683801,4.445965414,2
2.141683801,4.553108271,3
2.141683801,5.249536842,3
2.141683801,5.597751128,2
2.132710531,-2.196902904,3
2.123737261,-4.982628364,3
2.123737261,-4.179056936,3
2.123737261,-1.875485507,3
2.114763991,-4.326389539,3
2.114763991,-2.357639539,3
2.114763991,2.303074747,3
2.101304085,-4.513906301,3
2.091824323,6.734960117,1
2.08784418,-5.946958777,3
2.08784418,-5.786244492,3
2.08784418,-3.793387349,3
2.08784418,-3.643387349,3
2.08784418,-3.482673063,3
2.08784418,-3.321958777,3
2.08784418,5.731612651,3
2.08784418,5.892326937,3
2.08784418,5.999469794,3
2.080667685,-6.736007895,1
2.07887091,2.142315762,3
2.078808245,3.192959103,1
2.074384275,-4.018404111,3
2.06989764,-4.661266841,3
2.06989764,-3.161266841,3
2.06092437,-5.62556373,3
2.06092437,2.195864841,2
2.04952207,-3.16372673,1
2.047464465,3.695848079,3
2.047464465,4.820848079,3
2.047464465,5.142276651,3
2.036041132,-1.049232021,1
2.036041132,1.063726112,1
2.034004559,1.981545603,3
2.034004559,3.224402746,3
2.034004559,3.385117032,3
2.034004559,3.545831317,3
2.034004559,4.231545603,3
2.034004559,4.392259889,3
2.028603373,6.814916024,1
2.016058019,-5.143476746,3
2.016058019,-4.822048175,3
2.016058019,-3.000619603,3
2.016058019,-1.714905318,3
2.016058019,1.820808968,3
2.015587295,-6.816620635,1
2.007084749,-2.304202207,2
2.007084749,0.05294065,3
2.007084749,3.066333508,3
1.998111479,-0.10778481,3
1.998111479,4.606500904,3
1.993624844,3.963638174,3
1.989138208,0.213632587,3
1.980164938,-5.464950016,3
1.980164938,-5.304235731,3
1.980164938,-4.527450016,2
1.980164938,-2.839950016,3
1.980164938,-2.679235731,3
1.980164938,-1.554235731,3
1.980164938,-1.393521445,3
1.980164938,-1.232807159,3
1.980164938,-1.072092874,3
1.980164938,-0.911378588,3
1.980164938,-0.750664302,3
1.980164938,-0.429235731,3
1.980164938,-0.268521445,3
1.980164938,0.374335698,3
1.980164938,0.535049984,3
1.980164938,0.695764269,3
1.980164938,0.856478555,3
1.980164938,1.017192841,3
1.980164938,1.177907126,3
1.980164938,1.338621412,3
1.980164938,1.499335698,3
1.980164938,1.660049984,3
1.980164938,2.410049984,3
1.980164938,2.570764269,3
1.980164938,2.731478555,3
1.980164938,2.892192841,3
1.980164938,4.526121412,2
1.980164938,5.367192841,3
1.972820182,3.145854355,1
1.963522983,-3.130449582,1
1.963522983,6.894862413,1
1.962218398,-4.982829509,3
1.962218398,-1.875686652,3
1.962218398,4.981456206,3
1.95862909,5.527880307,3
1.953245128,-5.652483541,2
1.953245128,-2.505162112,3
1.953245128,-0.603376398,3
1.953245128,5.651087888,2
1.950506905,-6.897233376,1
1.926325317,-5.947159922,3
1.926325317,-5.786445636,3
1.926325317,-3.643588493,3
1.926325317,-3.482874207,3
1.926325317,-3.322159922,3
1.926325317,-2.357874207,3
1.926325317,-2.036445636,3
1.926325317,5.838554364,3
1.926325317,5.972482935,3
1.912865412,-4.125748112,3
1.912865412,-3.911462398,3
1.912865412,-2.197176684,3
1.912865412,4.124251888,3
1.908378777,-4.661467985,3
1.908378777,-3.161467985,3
1.899405507,-4.273086303,3
1.899405507,-0.000764874,2
1.899405507,2.329592269,2
1.899405507,5.677806554,3
1.894723714,6.974789762,1
1.890432237,0.159938237,2
1.887285955,-1.066049479,1
1.887285955,1.07902048,1
1.885945602,-4.433817351,3
1.881458967,-0.161501509,2
1.877988756,-6.977884193,1
1.872485696,-5.57222697,3
1.872485696,-0.32222697,2
1.872485696,0.320630173,2
1.872485696,3.813487316,3
1.870550998,3.098768645,1
1.861253799,-3.079059026,1
1.859025791,4.713470554,3
1.854539156,-5.143677891,3
1.854539156,-4.822249319,3
1.854539156,-3.000820748,3
1.854539156,-1.715106462,3
1.845565886,-2.438331922,2
1.845565886,2.04827522,3
1.836592616,-0.750843097,3
1.836592616,0.48129976,2
1.836592616,0.588442617,3
1.836592616,0.749156903,3
1.832105981,1.726829887,3
1.832105981,1.887544173,3
1.827619346,-0.482997129,2
1.827619346,2.517002871,3
1.818646075,-5.304436875,3
1.818646075,-2.840151161,3
1.818646075,-2.679436875,3
1.818646075,-1.554436875,3
1.818646075,-1.393722589,3
1.818646075,-1.233008304,3
1.818646075,-1.072294018,3
1.818646075,-0.536579732,3
1.818646075,1.070563125,3
1.818646075,1.231277411,3
1.818646075,1.391991696,3
1.818646075,1.552705982,3
1.818646075,2.206277411,3
1.818646075,2.677705982,3
1.818646075,2.838420268,3
1.818646075,4.295563125,3
1.818646075,5.206277411,3
1.818486686,7.054679035,1
1.805470608,-7.058535011,1
1.80518617,3.012510649,3
1.80518617,4.874117792,3
1.800699535,-4.983030653,3
1.800699535,-1.875887796,3
1.800699535,2.356255061,3
1.800699535,3.963397918,3
1.797110227,4.456250591,3
1.791726265,-5.706256113,2
1.791726265,-4.581256113,2
1.791726265,-2.554470399,3
1.791726265,-0.925006113,3
1.791726265,-0.643756113,2
1.791726265,0.641958172,2
1.791726265,0.923208172,3
1.791726265,4.579458172,2
1.791726265,5.704458172,2
1.780678078,3.040507258,1
1.764806454,-5.947361066,3
1.764806454,-3.793789637,3
1.764806454,-3.643789637,3
1.764806454,-3.483075352,3
1.764806454,-3.322361066,3
1.764806454,-2.03664678,3
1.764806454,-0.375932495,3
1.764806454,-0.215218209,3
1.764806454,-0.054503923,3
1.764806454,0.106210363,3
1.764806454,0.266924648,3
1.764806454,2.436567505,2
1.764806454,3.170496077,3
1.764806454,3.331210363,3
1.764806454,3.491924648,3
1.764806454,3.652638934,3
1.764806454,5.045496077,3
1.764806454,5.356210363,3
1.764806454,5.972281791,3
1.751346549,-4.688449257,3
1.751346549,-4.018806399,3
1.749687416,-3.012730548,1
1.746859914,-3.16166913,3
1.746859914,5.516902299,3
1.744109097,7.134577826,1
1.738530778,-1.082866937,1
1.738530778,1.094314848,1
1.737886644,-2.358108876,3
1.737886644,0.440998267,3
1.737886644,5.824926839,3
1.728913374,-5.804548622,3
1.728913374,-2.197405765,3
1.728913374,4.124022807,3
1.7255147,-7.139223906,1
1.724426739,4.606160077,3
1.710966834,-5.625999543,3
1.710966834,-5.454570971,3
1.710966834,-4.500999543,3
1.710966834,-0.804570971,2
1.710966834,0.802571886,2
1.710966834,5.650786172,3
1.693020293,-5.143879035,3
1.693020293,-4.822450463,3
1.693020293,-3.001021892,3
1.693020293,-1.715307606,3
1.684607026,2.983819732,1
1.684047023,-2.545675924,2
1.670587118,-4.179621257,3
1.670587118,0.963235886,3
1.666100483,-1.072483988,3
1.66043431,7.214429021,1
1.65903973,-2.95699892,1
1.657127213,-5.304638019,3
1.657127213,-4.329638019,3
1.657127213,-2.840352305,3
1.657127213,-2.679638019,3
1.657127213,-1.554638019,3
1.657127213,-1.393923734,3
1.657127213,-0.536780876,3
1.657127213,0.588219124,3
1.657127213,1.284647695,3
1.657127213,1.445361981,3
1.657127213,1.606076266,3
1.657127213,1.766790552,3
1.657127213,2.838219124,3
1.657127213,3.802504838,3
1.645558792,-7.219912801,1
1.639180672,-4.983231797,3
1.639180672,-1.87608894,3
1.639180672,1.945339631,3
1.639180672,2.088196774,3
1.639180672,3.963196774,3
1.630207402,-5.760028686,2
1.630207402,-4.635028686,2
1.630207402,-1.219850115,3
1.630207402,-0.965385829,2
1.630207402,0.963185599,2
1.630207402,1.137292742,3
1.630207402,2.664078457,3
1.630207402,4.284614171,3
1.630207402,4.632828457,2
1.630207402,5.757828457,2
1.623477449,2.516748647,3
1.621234132,-0.858254147,3
1.621234132,0.748888711,3
1.621234132,2.356031568,3
1.621234132,2.998888711,3
1.603287592,-5.94756221,3
1.603287592,-3.643990782,3
1.603287592,-3.483276496,3
1.603287592,-3.32256221,3
1.603287592,-2.036847925,3
1.603287592,-0.376133639,3
1.603287592,-0.215419353,3
1.603287592,-0.054705067,3
1.603287592,0.106009218,3
1.603287592,0.266723504,3
1.603287592,2.543509218,2
1.603287592,4.445294933,3
1.603287592,4.77743779,3
1.603287592,5.195294933,3
1.603287592,5.356009218,3
1.603287592,5.998866361,3
1.591635041,2.919120115,1
1.589827686,-3.911864687,3
1.589827686,-2.465436115,3
1.589775601,-1.099684395,1
1.589775601,1.109609215,1
1.585341051,-3.161870274,3
1.585341051,5.516701155,3
1.581751743,-0.686874744,3
1.576367781,-4.661881449,3
1.576367781,5.878297123,3
1.573040644,-2.893215536,1
1.573040644,7.294261178,1
1.567394511,4.123821662,3
1.554446247,-7.300658812,1
1.549447971,-5.804772116,3
1.549447971,-5.626200687,3
1.549447971,-4.501200687,3
1.549447971,0.427370742,3
1.549447971,4.579156456,3
1.549447971,4.938085027,3
1.549447971,5.677370742,3
1.53150143,-5.144080179,3
1.53150143,-4.822651608,3
1.53150143,-3.001223036,3
1.53150143,3.695205535,3
1.52252816,-1.233377068,3
1.52252816,3.22644436,3
1.52252816,3.387158646,3
1.52252816,3.547872932,3
1.51355489,-1.126245386,2
1.51355489,1.123754614,2
1.51355489,3.070183186,3
1.51355489,5.088040329,3
1.509068255,-4.072679544,3
1.509068255,-2.626250973,3
1.509068255,-2.144108116,3
1.509068255,1.726427598,3
1.509068255,1.887141884,3
1.50458162,1.284457725,3
1.498663055,2.846392541,1
1.49560835,-5.465553449,3
1.49560835,-5.304839164,3
1.49560835,-2.786982021,3
1.49560835,-2.294124878,3
1.49560835,-1.809303449,3
1.49560835,-1.661982021,3
1.49560835,-1.501267735,3
1.49560835,-0.965553449,3
1.49560835,-0.536982021,3
1.49560835,0.641589408,3
1.49560835,0.963017979,3
1.49560835,1.552303694,3
1.49560835,2.205875122,3
1.49560835,2.730875122,3
1.49560835,2.891589408,3
1.482148444,-3.751284497,3
1.480068658,-2.821439894,1
1.480068658,7.374064776,1
1.477661809,-4.983432942,3
1.477661809,3.855852773,3
1.468688539,-4.688801259,2
1.468688539,-2.653086973,2
1.468688539,-1.340586973,3
1.468688539,4.686198741,2
1.461474261,-7.381414342,1
1.459715269,2.355830423,3
1.455228634,0.815646265,3
1.441768729,-5.947763355,3
1.441768729,-0.804906212,3
1.441768729,-0.322763355,3
1.441768729,-0.162049069,3
1.441768729,-0.001334783,3
1.441768729,0.159379503,3
1.441768729,0.320093788,3
1.441768729,4.24152236,3
1.441768729,4.402236645,3
1.441768729,5.355808074,3
1.441768729,5.971879503,3
1.441020424,-1.116501853,1
1.441020424,1.124903583,1
1.428308824,-5.813851545,2
1.428308824,2.650434169,2
1.428308824,4.016505598,3
1.428308824,5.811148455,2
1.423822188,5.51650001,3
1.414848918,-1.970118307,3
1.414848918,1.402203121,3
1.409409949,2.765656049,1
1.405875648,-3.912093768,3
1.405875648,-2.465665196,3
1.405875648,2.516477661,3
1.394534431,-2.741598219,1
1.389420972,7.445852318,1
1.387929108,-5.572830403,3
1.387929108,-4.715687546,3
1.387929108,-4.55497326,3
1.387929108,-4.383544688,3
1.387929108,-4.222830403,3
1.387929108,-3.57997326,3
1.387929108,-3.419258974,3
1.387929108,-3.258544688,3
1.387929108,-3.108544688,3
1.387929108,-2.934437546,3
1.387929108,0.494133883,3
1.387929108,2.04502674,3
1.387929108,4.552169597,3
1.387929108,4.712883883,3
1.387929108,5.677169597,3
1.369982567,3.695004391,3
1.368502275,-7.454141916,1
1.361009297,-1.394292498,3
1.361009297,-1.287149641,2
1.361009297,1.28427893,2
1.352036027,5.855696327,3
1.349907878,-1.136235395,1
1.347549392,-2.813952117,3
1.347549392,-0.470202117,3
1.347549392,1.029797883,3
1.3368918,2.685005232,1
1.334089487,-5.720218879,3
1.334089487,-1.662183165,3
1.334089487,-1.501468879,3
1.334089487,-1.115754594,3
1.334089487,-0.965754594,3
1.334089487,-0.644326022,3
1.334089487,0.641388264,3
1.334089487,1.177102549,3
1.334089487,3.212816835,3
1.334089487,3.373531121,3
1.334089487,3.534245406,3
1.334089487,5.205673978,3
1.322016283,-2.661689908,1
1.320629582,-5.090771356,3
1.320629582,-4.876485641,3
1.320629582,3.011907216,3
1.320629582,4.873514359,3
1.316142947,-4.0729198,3
1.316142947,-2.144348372,3
1.316142947,1.712794486,3
1.316142947,1.873508771,3
1.316142947,2.6770802,3
1.316142947,3.855651628,3
1.308070485,7.509659499,1
1.307169676,-5.398823832,3
1.307169676,-5.238109546,3
1.307169676,-2.305073832,3
1.307169676,-1.822930975,3
1.307169676,1.538676168,3
1.307169676,2.824390454,3
1.298196406,-3.751513578,3
1.298196406,2.355629279,3
1.294124687,1.15679858,1
1.287151788,-1.144584629,1
1.284827488,-7.518793936,1
1.280249866,-5.947964499,3
1.280249866,-4.742607356,2
1.280249866,-2.760464499,2
1.280249866,-2.615821642,3
1.280249866,-0.805107356,3
1.280249866,-0.322964499,3
1.280249866,-0.162250213,3
1.280249866,-0.001535927,3
1.280249866,0.159178358,3
1.280249866,0.319892644,3
1.280249866,2.194892644,3
1.280249866,2.73060693,2
1.280249866,5.044892644,3
1.280249866,5.35560693,3
1.280249866,5.971678358,3
1.269951971,2.604382972,1
1.266789961,4.123447311,3
1.266789961,4.739518739,2
1.262514212,-2.581714961,1
1.262303326,5.516298866,3
1.253330055,0.868966263,3
1.244356785,-3.912294912,3
1.244356785,-2.46586634,3
1.244356785,2.516276517,3
1.242060375,-1.21706708,1
1.234622616,1.239449511,1
1.226410245,-5.573031547,3
1.226410245,-4.662317261,3
1.226410245,-4.501602976,3
1.226410245,-3.108745833,3
1.226410245,4.605539882,3
1.226410245,5.676968453,3
1.216028219,2.523827348,1
1.2127742,7.573395286,1
1.208463705,3.694803247,3
1.204871581,-2.501730496,1
1.203012141,-1.29754655,1
1.199490434,-3.590922214,3
1.199490434,-3.430207928,3
1.199490434,-3.269493642,3
1.199490434,-2.948065071,3
1.199490434,-1.448065071,2
1.199490434,1.444792072,2
1.199490434,5.864434929,2
1.195574382,1.31952917,1
1.191855503,-7.583493553,1
1.186030529,-4.983796119,3
1.186030529,-2.787367547,3
1.186030529,-1.863260404,3
1.186030529,0.708168167,3
1.186030529,3.962632453,3
1.172570624,-5.867741452,2
1.172570624,-2.026670024,3
1.172570624,-1.276670024,3
1.172570624,-0.965955738,3
1.172570624,-0.644527166,3
1.172570624,0.534044262,3
1.172570624,1.176901405,3
1.172570624,1.337615691,3
1.172570624,2.034044262,3
1.172570624,2.891187119,3
1.172570624,3.212615691,3
1.172570624,3.373329976,3
1.172570624,3.534044262,3
1.172570624,4.294758548,3
1.172570624,4.766187119,3
1.171401666,2.44331932,1
1.167682787,-1.378006981,1
1.165823347,-2.421650837,1
1.160245028,1.399627867,1
1.159110719,-1.568651071,3
1.159110719,3.0652775,3
1.154624084,-4.180263802,3
1.154624084,-0.48383523,3
1.154624084,1.01616477,3
1.154624084,1.873307627,3
1.151034776,4.455446014,3
1.145650814,-4.327596405,3
1.145650814,1.645617881,3
1.145650814,2.676867881,3
1.145650814,5.810796452,3
1.136677543,-3.751714722,3
1.136677543,2.355428135,3
1.136072312,-1.458448374,1
1.134212872,2.362849369,1
1.132190908,0.386672547,3
1.130493992,-2.34155214,1
1.130493992,1.479755123,1
1.126775113,7.629150712,1
1.118731003,-5.974951357,3
1.118731003,-5.776737072,3
1.118731003,-2.348165643,3
1.118731003,-1.126737072,3
1.118731003,-0.8053085,3
1.118731003,-0.269594215,3
1.118731003,-0.108879929,3
1.118731003,0.051834357,3
1.118731003,0.212548643,3
1.118731003,2.1946915,3
1.118731003,5.1946915,3
1.118731003,5.355405785,3
1.118731003,5.971477214,3
1.108180716,-1.538870728,1
1.105271098,-4.019610977,3
1.105271098,-2.198182405,3
1.104461836,2.282417496,1
1.102602397,1.559891897,1
1.100784463,-4.841045135,3
1.100784463,5.516097722,3
1.098883517,-2.261434404,1
1.097195155,-1.70533532,3
1.091811193,-2.814270596,2
1.087726879,-1.619255005,1
1.087262019,-7.648252666,1
1.084008,1.640076268,1
1.082837922,1.49821823,3
1.082837922,2.516075372,3
1.082837922,4.12321823,3
1.08214856,2.2020237,1
1.078351287,-5.144644501,3
1.078351287,-2.988394501,3
1.076570241,-2.181269071,1
1.070991922,-1.699620243,1
1.069132482,1.720279678,1
1.067273042,2.121667981,1
1.064891382,-5.62680412,3
1.064891382,-5.455375548,3
1.064891382,-5.294661263,3
1.064891382,-4.662518406,3
1.064891382,-4.50180412,3
1.064891382,0.855338737,3
1.064891382,2.81069588,2
1.064891382,3.812481594,3
1.064891382,4.605338737,3
1.064891382,4.937481594,3
1.064891382,5.676767309,3
1.063554163,-2.101056142,1
1.056116404,-1.779975962,1
1.054256964,1.800483088,1
1.052397525,-2.020833694,1
1.052397525,-1.940554129,1
1.052397525,-1.860274565,1
1.052397525,1.880753133,1
1.052397525,1.961032697,1
1.052397525,2.041312262,1
1.037971572,4.792805213,2
1.033803127,7.684870441,1
1.024511666,-3.858997263,3
1.024511666,-2.84114012,3
1.024511666,-2.519711549,3
1.024511666,1.725824166,3
1.011051761,-4.796514025,2
1.011051761,-3.634014025,3
1.011051761,-3.473299739,3
1.011051761,-3.312585454,3
1.011051761,-2.669728311,3
1.011051761,-1.437585454,3
1.011051761,-0.966156882,3
1.011051761,-0.591156882,3
1.011051761,-0.417049739,3
1.011051761,0.533843118,3
1.011051761,1.176700261,3
1.011051761,1.337414546,3
1.011051761,2.033843118,3
0.997591856,-1.582245073,2
0.997591856,1.578469213,2
0.997591856,5.087397784,3
0.993105221,-4.984036374,3
0.993105221,-4.180464946,3
0.993105221,-1.876893517,3
0.993105221,0.694535054,3
0.993105221,1.015963626,3
0.993105221,1.873106483,3
0.993105221,3.962392197,3
0.990416201,-7.704944159,1
0.989515913,-3.151897987,3
0.984131951,2.931131022,3
0.97515868,2.355226991,3
0.970672045,5.890935689,3
0.95721214,-5.975152502,3
0.95721214,-5.894795359,2
0.95721214,-4.34122393,3
0.95721214,-2.037652502,3
0.95721214,-1.287652502,3
0.95721214,-1.126938216,3
0.95721214,-0.269795359,3
0.95721214,-0.109081073,3
0.95721214,0.051633213,3
0.95721214,0.212347498,3
0.95721214,2.194490355,3
0.95721214,2.63377607,3
0.95721214,2.756990355,3
0.95721214,3.169490355,3
0.95721214,3.330204641,3
0.95721214,3.490918927,3
0.95721214,3.651633213,3
0.95721214,4.28377607,3
0.95721214,4.739133213,3
0.95721214,5.890918927,2
0.95721214,5.998061784,3
0.943752235,-0.738562121,3
0.9392656,0.373039435,3
0.9392656,4.444468006,3
0.93029233,-2.868043169,2
0.922236745,7.740494978,1
0.92131906,-4.019840058,3
0.92131906,-2.198411486,3
0.92131906,4.123017085,3
0.916832424,-1.743059931,3
0.916832424,5.743547212,3
0.903372519,-5.78771955,3
0.903372519,-5.627005264,3
0.903372519,-4.823433836,3
0.903372519,-4.66271955,3
0.903372519,-4.502005264,3
0.903372519,-2.359148121,3
0.903372519,0.855137593,3
0.903372519,4.605137593,3
0.903372519,5.258709022,3
0.903372519,5.419423307,3
0.903372519,5.569423307,3
0.885425979,-5.144884756,3
0.885425979,-3.002027613,3
0.885425979,1.497972387,3
0.88504795,-7.753651326,1
0.862992804,-0.899376979,3
0.862992804,2.462230164,3
0.849532898,-5.466358026,3
0.849532898,-5.305643741,3
0.849532898,-2.787786598,3
0.849532898,-0.591358026,3
0.849532898,0.533641974,3
0.849532898,1.176499116,3
0.849532898,1.337213402,3
0.849532898,3.801499116,3
0.849532898,4.819356259,2
0.849532898,4.926499116,3
0.849532898,5.944356259,2
0.836072993,-3.752089074,3
0.836072993,2.863982354,2
0.836072993,3.011303783,3
0.831586358,-4.984237519,3
0.831586358,-4.18066609,3
0.831586358,-1.877094662,3
0.831586358,0.69433391,3
0.831586358,1.015762481,3
0.831586358,3.962191053,3
0.821827,7.781726308,1
0.813639818,-0.430688439,3
0.813639818,5.087168703,3
0.795693277,-5.948567932,2
0.795693277,-5.948567932,3
0.795693277,-4.823567932,2
0.795693277,-4.341425075,3
0.795693277,-2.037853646,3
0.795693277,-1.68963936,2
0.795693277,-1.544996503,3
0.795693277,-0.269996503,3
0.795693277,-0.109282217,3
0.795693277,0.051432068,3
0.795693277,0.212146354,3
0.795693277,1.68536064,2
0.795693277,1.990717783,3
0.795693277,2.783574925,3
0.795693277,4.283574925,3
0.795693277,4.738932068,3
0.795693277,5.863932068,3
0.795693277,5.99786064,3
0.784638206,-7.795910742,1
0.782233372,-3.912870408,3
0.782233372,-2.466441837,3
0.782233372,2.140701021,3
0.777746737,0.37283829,3
0.777746737,1.658552576,3
0.777746737,4.444266862,3
0.768773467,-2.921815741,2
0.768773467,-2.613780027,3
0.768773467,-1.38163717,3
0.768773467,-1.220922884,3
0.768773467,-1.060208599,3
0.759800197,-0.752184059,3
0.759800197,1.819244512,3
0.759800197,4.122815941,3
0.755313562,2.301381782,3
0.741853656,-5.787920694,3
0.741853656,-5.627206408,3
0.741853656,-4.82363498,3
0.741853656,-4.662920694,3
0.741853656,-4.502206408,3
0.741853656,-3.580777837,3
0.741853656,-3.420063551,3
0.741853656,-3.259349266,3
0.741853656,-3.109349266,3
0.741853656,-1.716492123,3
0.741853656,0.854936449,3
0.741853656,2.622793592,3
0.741853656,4.604936449,3
0.741853656,5.569222163,3
0.728393751,4.899562544,3
0.723907116,-5.145085901,3
0.723907116,1.497771242,3
0.723907116,3.694199814,3
0.723907116,5.729914099,3
0.714933846,-2.948668504,3
0.714933846,3.225438639,3
0.714933846,3.386152925,3
0.714933846,3.54686721,3
0.708401178,7.827707777,1
0.701473941,-4.073685266,3
0.701473941,-2.145113837,3
0.688014035,-5.466559171,3
0.688014035,-5.305844885,3
0.688014035,-2.787987742,3
0.688014035,-2.295130599,3
0.688014035,-0.591559171,3
0.688014035,0.533440829,3
0.688014035,1.176297972,3
0.688014035,1.337012258,3
0.688014035,5.247726544,3
0.688014035,5.408440829,3
0.680509582,-7.84140038,1
0.67455413,3.064674067,3
0.670067495,-4.984438663,3
0.670067495,-0.913010092,3
0.670067495,0.694132766,3
0.670067495,1.015561337,3
0.670067495,2.461989908,3
0.670067495,3.854847051,3
0.661094225,4.845907305,2
0.661094225,5.997693019,3
0.652120955,-3.752318155,3
0.652120955,-0.430889584,3
0.652120955,5.086967559,3
0.64763432,-5.948752314,3
0.634174414,-4.85055479,2
0.634174414,-0.270197647,3
0.634174414,-0.109483362,3
0.634174414,0.051230924,3
0.634174414,0.21194521,3
0.634174414,4.283373781,3
0.634174414,4.738730924,3
0.634174414,5.863730924,3
0.634174414,5.970873781,2
0.625201144,2.890505464,3
0.620714509,2.917285591,2
0.620714509,4.015499876,3
0.616227874,-1.770219997,3
0.616227874,0.372637146,3
0.616227874,4.444065717,3
0.612638566,-1.920224467,3
0.607254604,-5.788088314,3
0.607254604,-1.743445457,2
0.607254604,1.7386974,2
0.598694235,7.873708285,1
0.598281334,-3.913099489,3
0.598281334,-0.752385203,3
0.580334793,-5.627407553,3
0.580334793,-4.716693267,3
0.580334793,-4.555978981,3
0.580334793,-4.38455041,3
0.580334793,-4.223836124,3
0.580334793,-3.10955041,3
0.580334793,0.854735304,3
0.580334793,4.604735304,3
0.580334793,5.569021019,3
0.576380958,-7.87725647,1
0.566874888,-2.948852886,3
0.562388253,-5.966715616,2
0.562388253,-5.145287045,3
